bodyparts,forehead,forehead,forehead,trunk_base,trunk_base,trunk_base,trunk_01,trunk_01,trunk_01,trunk_02,trunk_02,trunk_02,trunk_03,trunk_03,trunk_03,trunk_04,trunk_04,trunk_04,trunk_nose,trunk_nose,trunk_nose,right_eartop,right_eartop,right_eartop,right_earmid,right_earmid,right_earmid,right_earbtm,right_earbtm,right_earbtm,right_tusk_end,right_tusk_end,right_tusk_end,left_eartop,left_eartop,left_eartop,left_earmid,left_earmid,left_earmid,left_earbtm,left_earbtm,left_earbtm,left_tusk_end,left_tusk_end,left_tusk_end,upper_jaw,upper_jaw,upper_jaw,lower_jaw,lower_jaw,lower_jaw,right_eye,right_eye,right_eye,left_eye,left_eye,left_eye,back_base,back_base,back_base,back_end,back_end,back_end,back_middle,back_middle,back_middle,tail_base,tail_base,tail_base,tail_end,tail_end,tail_end,front_left_thai,front_left_thai,front_left_thai,front_left_knee,front_left_knee,front_left_knee,front_left_paw,front_left_paw,front_left_paw,front_right_thai,front_right_thai,front_right_thai,front_right_knee,front_right_knee,front_right_knee,front_right_paw,front_right_paw,front_right_paw,back_left_paw,back_left_paw,back_left_paw,back_left_thai,back_left_thai,back_left_thai,back_right_thai,back_right_thai,back_right_thai,back_left_knee,back_left_knee,back_left_knee,back_right_knee,back_right_knee,back_right_knee,back_right_paw,back_right_paw,back_right_paw,belly_bottom,belly_bottom,belly_bottom,body_middle_right,body_middle_right,body_middle_right,body_middle_left,body_middle_left,body_middle_left
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
265,173.1536,6.5715475,178.62451,173.936,-1.5153909,176.4476,173.61719,-0.14208333,176.21687,174.14217,3.6205335,178.10037,173.72134,5.8582344,178.67628,174.4457,-2.821963,176.51332,,,,174.35283,-3.1596339,169.27245,174.1545,-5.1177697,172.27884,174.77765,0.48461893,178.85675,174.17241,-2.525876,177.26424,,,,,,,170.96414,-5.3774247,172.44171,,,,,,,174.22133,-2.4084775,177.1737,174.55249,-0.9554498,177.58435,174.74048,0.4847305,178.26164,170.74522,-4.891927,169.74248,166.70683,-2.44796,162.90942,169.5169,-3.9694839,166.8442,166.70418,-2.4255543,162.91362,165.94794,8.337375,164.09016,170.44662,1.8524646,172.82634,170.51843,6.3859863,173.9793,170.29305,8.315003,173.46501,173.10211,2.2503893,172.05711,174.20764,6.1501627,174.37538,173.76549,7.799022,174.32983,163.8723,10.042456,164.53996,165.37091,2.9272668,165.69046,168.2166,2.8942275,164.3811,164.4295,8.277283,164.6455,169.19084,8.250658,166.31053,168.9826,9.681508,166.55045,169.44942,4.0961337,169.94432,171.10014,-0.32391846,167.22267,,,
266,173.26515,5.7977314,178.90364,173.88245,-1.5280511,176.56123,173.80342,-0.33601534,176.40598,174.28485,3.5646322,178.43085,173.69853,5.662199,178.65993,174.57983,-2.8465738,176.8165,,,,174.47635,-3.2594075,169.44835,174.28438,-5.108779,172.08041,174.80643,0.46765456,178.88165,,,,,,,,,,171.08946,-5.418376,172.72815,174.73901,0.47760415,179.00839,,,,174.35992,-2.434089,177.49379,174.69157,-0.96198624,177.78856,174.77232,0.40262443,178.26797,170.8896,-4.9985685,169.85298,166.95201,-2.6366825,163.19185,169.72058,-4.0290394,167.40875,166.92868,-2.4410956,163.2288,,,,170.60498,2.065517,173.1411,170.43805,6.4161406,173.96028,170.2143,8.318919,173.43814,173.10484,2.2640984,172.16998,174.41888,6.1387305,174.60217,173.9302,7.7584,174.61693,163.8723,10.042456,164.53996,165.38454,2.5589051,165.51329,168.22948,2.874603,164.45862,164.3893,8.384249,164.73328,169.20332,8.302358,166.43527,169.04414,9.739776,166.62856,169.50331,4.0322165,170.1106,171.21628,-0.36417478,167.41133,,,
267,,,,174.05763,-1.5355504,176.77495,173.9829,-0.39076552,176.61307,174.44531,3.543763,178.6367,173.7923,5.532007,178.98625,174.61945,-2.8575597,176.91132,,,,174.30205,-3.2837985,169.81207,174.4896,-5.107305,172.24835,174.90576,0.44643012,179.1751,174.2616,-2.546648,177.50317,,,,,,,171.07985,-5.4244304,172.77045,174.88226,0.4592071,179.21938,,,,174.53441,-2.4522846,177.67172,174.73076,-0.88990927,177.89357,174.93854,0.36966902,178.43854,170.90663,-5.002257,169.84892,166.88399,-2.6560578,163.36469,169.7518,-4.0373864,167.4516,166.88399,-2.6560578,163.36469,166.5204,8.001802,164.78563,170.59807,2.1325037,173.1915,170.40591,6.428043,173.98187,170.15024,8.35195,173.5266,173.51384,2.2971017,172.6193,174.61626,6.1786356,174.80731,174.34683,7.7216887,175.07951,163.9755,10.031541,164.6296,165.5256,2.6023557,165.55893,168.4408,2.9562068,164.71486,164.47179,8.378187,164.85515,169.24434,8.345736,166.55788,169.20152,9.683921,166.76689,169.53403,4.0575104,170.17621,171.26712,-0.20421629,167.48175,,,
268,173.35287,5.7545314,179.97926,174.12668,-1.454644,176.86328,173.97955,-0.40038687,176.78108,174.49101,3.478176,178.71532,174.00214,5.5430655,179.44572,174.5993,-2.8715105,176.97702,,,,174.50465,-3.3069522,170.11984,174.5808,-5.010523,172.21161,174.98647,0.45212236,179.26266,174.31831,-2.5643847,177.5613,,,,,,,171.29317,-5.4600325,173.07036,174.9351,0.4487957,179.3597,,,,174.58667,-2.4712558,177.78491,174.96675,-0.8904079,178.18086,174.95438,0.365053,178.63814,171.15044,-5.1051016,170.06253,166.95352,-2.869948,163.47772,169.94771,-4.054281,167.66473,166.9688,-2.6646116,163.45354,166.59134,7.9962397,164.8808,170.76028,2.2567403,173.43689,170.39127,6.4274526,174.0075,170.12093,8.300922,173.60098,173.74812,2.2787383,172.93262,174.66449,6.2600884,174.86197,174.82112,7.681135,175.64265,163.97707,10.047938,164.63399,165.60571,2.5137181,165.71764,168.42249,2.8731465,164.75246,164.47379,8.375375,164.93848,169.35565,8.392938,166.8276,169.20152,9.683921,166.76689,169.69958,4.009597,170.42384,171.40869,-0.38125378,167.71289,,,
269,173.62097,5.72506,180.36377,174.1451,-1.5507877,176.96979,173.98363,-0.37606847,176.78455,174.48488,3.2475297,178.7268,173.9511,5.548552,179.54417,174.84154,-2.868738,177.22243,,,,174.34062,-3.3202236,170.41212,174.81775,-5.007699,172.45532,174.98622,0.57265353,179.2841,174.3382,-2.5857434,177.74815,,,,,,,171.29317,-5.4600325,173.07036,,,,,,,174.61266,-2.4377205,177.75108,174.91536,-0.8708983,178.27722,175.16881,0.4120286,178.8843,171.15567,-5.1263933,170.05757,167.03853,-2.8996599,163.72179,170.19833,-4.0745792,167.91217,167.07652,-2.676918,163.66132,166.60876,8.023956,164.97044,170.77963,2.4402256,173.62762,170.38605,6.4261575,174.04153,170.08977,8.31751,173.70915,173.68703,2.2777376,173.0437,174.7769,6.250579,174.97484,174.79109,7.6370783,175.78815,164.05534,10.059673,164.71788,165.82645,3.2843196,165.81984,168.49222,3.0557687,164.98407,164.59595,8.36731,165.12856,169.35709,8.395011,166.82768,169.21538,9.649421,166.75577,169.64502,3.9930718,170.52536,,,,,,
270,173.71384,5.853731,180.56895,174.30345,-1.5555899,177.17586,174.1703,-0.18780512,177.2976,174.69939,3.2106917,179.25494,174.0776,5.406243,180.21446,174.87686,-2.8627937,177.41151,,,,174.453,-3.3466287,170.55397,174.81122,-4.952666,172.46759,,,,174.43011,-2.6829627,177.87993,,,,,,,171.46484,-5.485927,173.3901,,,,,,,174.7783,-2.4205196,178.07098,174.96182,-0.5924928,178.45746,175.09444,0.3161364,179.00069,171.33781,-5.1283016,170.24512,167.25693,-3.105938,163.9692,170.28322,-4.0866084,168.08026,167.27225,-2.9084637,163.94475,166.60234,7.9766345,164.96402,170.79001,2.67019,173.67923,170.38521,6.7256,174.12595,170.05937,8.299872,173.6974,173.90172,2.4695046,173.3324,174.83882,6.276772,175.21341,174.98535,7.620361,175.9857,164.01724,10.067446,164.78664,165.81013,3.5220532,165.86249,168.70326,3.3811736,165.25438,164.63896,8.38048,165.26512,169.38272,8.413931,166.79266,169.24236,9.606887,166.71112,169.76448,4.0421095,170.65587,,,,,,
271,173.72173,5.8952527,180.73453,174.4376,-1.5363715,177.44221,174.20451,-0.22538576,177.51703,174.78809,3.2833333,179.4728,174.21338,5.527636,180.35081,174.98775,-2.8303456,177.55121,,,,174.50278,-3.4300861,170.77158,174.81775,-4.9265823,172.56825,,,,174.45583,-2.683154,177.91866,,,,,,,171.46161,-5.4563117,173.4102,,,,,,,174.93321,-2.3522425,178.12888,175.03992,-0.5703176,178.68977,175.1897,0.38342646,179.12367,171.4598,-5.147182,170.53671,167.36777,-3.1242304,164.24677,170.50912,-4.1971087,168.38535,167.4302,-3.1036434,164.14684,166.54459,8.003231,164.97998,170.81235,3.001693,173.84517,170.47751,6.622112,174.22118,170.09804,8.256888,173.87009,173.91075,2.8004417,173.56808,174.87477,6.2813754,175.2561,174.99188,7.658946,175.98938,163.98885,10.091706,164.8308,165.8148,3.5472047,165.8551,169.11755,3.518964,165.84996,164.67729,8.378218,165.3038,169.36584,8.413395,166.82187,169.22949,9.625763,166.7418,169.90846,4.045213,170.95668,,,,,,
272,174.04858,6.1060433,181.01872,174.46927,-1.5458623,177.48645,174.25291,-0.22498772,177.56816,174.94852,3.499964,179.96024,174.51085,5.663143,180.7569,,,,,,,174.56628,-3.5917432,170.80849,174.9093,-4.917019,172.66287,,,,174.45663,-2.7316933,177.89003,,,,,,,171.46019,-5.4707127,173.55496,,,,,,,175.09616,-2.2208982,178.30827,175.10345,-0.56991583,178.75694,175.3833,0.41558686,179.33835,171.55981,-5.154286,170.63626,167.38457,-3.2370296,164.26355,170.54663,-4.284214,168.42892,167.38457,-3.2370296,164.26355,166.41577,8.134978,165.09442,170.9014,3.024846,173.94563,170.5167,6.5858235,174.2517,170.0918,8.176836,173.85968,174.21985,2.830661,173.89342,174.97682,6.3612247,175.53345,175.16293,7.744685,176.1342,164.31271,10.0278,165.16322,165.93932,3.7563155,166.02438,169.36894,3.964456,166.17172,165.02097,8.349457,165.63521,169.36192,8.403163,166.8209,169.19666,9.632717,166.71059,169.97742,3.9104464,170.97942,,,,,,
273,174.58394,6.18933,181.71552,174.48906,-1.5483706,177.51466,174.21233,-0.32973155,177.64302,174.95737,3.6393266,180.13261,174.60991,5.631531,181.166,,,,,,,174.54736,-3.6110508,171.11964,174.95883,-4.9167356,172.77797,,,,174.52814,-2.642947,177.84274,,,,,,,171.61273,-5.4875712,173.81615,,,,,,,175.12856,-2.1267161,178.3743,175.26128,-0.5861106,179.03787,175.5774,0.5063438,179.52708,171.59514,-5.1792345,170.74971,167.38364,-3.28069,164.31326,170.46558,-4.313418,168.6808,167.38364,-3.28069,164.31326,165.17752,8.4591675,163.89485,170.90698,3.0190547,174.05798,170.5167,6.5858235,174.2517,169.97144,8.181969,173.8445,174.20702,2.7569962,173.95837,174.98248,6.3607397,175.53914,175.23521,7.9857574,176.21915,164.36076,9.937064,165.21689,166.53125,3.7862155,166.63687,169.36964,4.0539856,166.21371,165.3245,8.331144,165.94144,169.34055,8.404585,166.79974,169.19218,9.675739,166.71797,170.0244,4.223481,171.15327,,,,,,
274,174.71991,6.2802773,181.85341,174.5381,-1.508008,177.68419,174.29713,-0.35284948,177.73003,175.23193,3.6379452,180.54762,174.96942,5.6213574,181.54321,,,,,,,174.6349,-3.5671015,171.20255,175.30997,-4.8626227,173.13358,,,,174.86633,-2.6135664,178.1902,,,,,,,171.79002,-5.436629,173.99516,,,,,,,175.07281,-2.2842958,178.43517,175.37491,-0.49490416,179.18321,175.70435,0.50525725,179.65694,171.86852,-5.3042173,171.02325,167.59123,-3.2940173,164.51706,170.58147,-4.3540463,168.76178,167.59123,-3.2940173,164.51706,165.17867,8.44997,163.89305,170.90154,2.9935107,174.05455,170.49913,6.474538,174.23846,169.97119,8.1804285,173.84431,174.28575,2.7502275,174.03712,174.9924,6.38136,175.55493,175.3375,7.9850035,176.03526,164.60487,9.745757,165.50389,166.72702,3.6353233,166.83607,169.34927,3.9683657,166.3453,165.29535,8.2975235,166.04697,169.3289,8.377896,166.79736,168.997,9.752704,166.5422,170.20227,4.076459,171.28575,171.89397,-0.2463653,168.61092,,,
275,174.67334,6.433325,182.14621,174.71204,-1.4921056,177.87273,174.68385,-0.3837847,178.23975,175.37996,3.619126,180.80457,175.13501,5.5927725,181.76047,,,,,,,174.54707,-3.5974736,171.82153,174.85544,-4.8199887,173.9649,,,,175.04826,-2.632909,178.37585,,,,,,,171.74863,-5.4402966,174.06856,,,,174.47188,-4.573729,177.33685,175.08388,-2.3291717,178.44714,175.55862,-0.5138716,179.3712,175.88419,0.54490286,179.85732,171.82602,-5.32663,171.38426,167.67355,-3.3739245,164.71786,170.5829,-4.3624797,168.89827,167.6666,-3.316166,164.72905,165.17827,8.42312,163.89365,170.98976,2.8453221,174.26418,170.63663,6.5233464,174.3972,170.04028,8.17368,173.94876,174.39453,2.7761717,174.29788,175.07692,6.275509,175.45929,175.48868,7.9352007,175.9103,164.71909,9.628884,165.68173,166.7978,3.6104567,167.03569,169.28206,3.7804556,166.36702,165.46053,8.287479,166.21375,169.35028,8.376481,166.81853,168.9995,9.767939,166.54402,170.30162,4.077325,171.51123,171.83302,-0.28568804,168.69772,,,
276,175.13626,6.54538,182.71883,174.70518,-1.431541,177.96979,174.70337,-0.24480812,178.34229,175.3675,3.6784828,180.87592,175.13902,5.648253,181.80766,,,,,,,174.61447,-3.6039984,171.88794,175.03036,-4.838275,174.13911,,,,175.01103,-2.6822903,178.4246,,,,,,,171.83272,-5.4484854,174.15385,,,,174.71889,-4.6067133,177.67393,175.10268,-2.3367388,178.55246,175.52931,-0.5076931,179.45508,175.85799,0.54253197,179.91699,171.9693,-5.2249775,171.61057,167.85219,-3.390469,164.97655,170.6587,-4.3785977,169.05617,167.84525,-3.3326468,164.98778,165.8346,6.6211696,164.72787,171.01373,2.8345454,174.28897,170.61258,6.461353,174.41685,170.05586,8.173676,173.97322,174.4108,2.9178472,174.44191,175.09254,6.274173,175.475,175.49306,7.967432,175.91348,164.82816,9.592117,165.78355,166.97057,3.618279,167.298,169.2836,3.7486715,166.41046,165.50162,8.284971,166.25523,169.3989,8.423803,166.8667,169.18729,9.755599,166.73206,170.4063,4.0913625,171.70917,171.92018,-0.44496408,168.87215,,,
277,175.43204,6.6401296,183.10957,174.69064,-1.4359229,178.06642,174.71422,-0.18526316,178.35193,175.6332,3.6489582,181.25938,175.41103,5.661229,182.18391,,,,,,,174.82939,-3.5570574,172.11343,,,,,,,174.99829,-2.650232,178.52194,,,,,,,172.545,-5.4814167,174.88971,,,,,,,175.31476,-2.4294512,178.86258,175.52234,-0.5764519,179.63026,175.88199,0.5332827,180.05586,171.93568,-5.186916,171.67107,167.84961,-3.3465493,165.0246,170.64838,-4.3858037,169.09657,167.84265,-3.2887235,165.03584,165.86588,6.5704703,164.79492,171.02637,2.78895,174.30069,170.67484,6.5228143,174.48666,170.06204,8.161723,174.03198,174.47707,2.9140894,174.50882,175.09254,6.274173,175.475,175.49785,8.088062,175.9293,164.999,9.562911,165.97115,166.86028,3.1445692,167.26898,169.25311,3.5928235,166.38527,165.55759,8.280276,166.34819,169.42421,8.439762,166.88167,169.15578,9.635095,166.66702,170.47577,4.1110854,171.87378,,,,,,
278,175.7688,6.7224035,183.47046,174.90462,-1.5147188,178.27138,174.73898,-0.18138762,178.3771,175.785,3.8319094,181.39835,175.56624,5.9649367,182.35625,,,,,,,174.98682,-3.5067902,172.13292,175.11891,-4.885846,174.23712,,,,175.22171,-2.7211242,178.73051,,,,,,,172.75703,-5.5414615,174.83614,,,,174.9261,-4.511232,178.00018,175.51724,-2.1647196,179.06276,175.6713,-0.6932986,179.74841,176.00006,0.5106578,180.17377,171.9284,-5.169877,171.71912,168.18793,-3.2813556,165.4475,170.75757,-4.316305,169.27147,168.17654,-3.186456,165.46603,165.9555,6.355598,164.95172,171.06009,2.7818007,174.41945,170.66702,6.516624,174.4875,170.06064,8.123175,174.02655,174.63013,2.9009256,174.66212,175.39243,6.413888,175.77223,175.49068,7.992194,175.9179,165.03972,9.478978,166.01302,167.2346,3.120936,167.64462,169.27046,3.5868814,166.50536,165.70876,8.113124,166.52574,169.44347,8.374293,166.89798,169.05865,9.471662,166.55933,170.5641,4.010393,172.00116,,,,,,
279,175.98996,6.748349,183.71904,174.90361,-1.5244266,178.27742,174.90155,-0.012864586,178.6598,175.79298,3.8204978,181.39731,175.99748,5.9226804,182.81297,,,,,,,174.99574,-3.5076666,172.14172,175.39322,-4.907193,174.28929,,,,175.2992,-2.7330203,178.81108,,,,,,,172.75583,-5.537401,174.83673,,,,,,,175.72177,-2.1871657,179.27315,175.68967,-0.8562993,179.7186,176.05154,0.3998037,180.14326,172.08687,-5.184643,171.96844,168.26389,-3.2856076,165.6406,170.9894,-4.3505607,169.60036,168.25304,-3.1951814,165.65825,165.84338,6.5644803,164.83054,171.10886,2.78247,174.56668,170.62471,6.5505238,174.4604,170.04166,8.143494,174.00531,174.6573,2.9569266,174.74635,175.4063,6.3964157,175.77379,175.47154,7.966693,175.95355,165.34314,9.41493,166.30711,167.50603,3.5775476,167.96434,169.28886,3.715356,166.639,165.74893,8.082355,166.56133,169.47441,8.364891,166.97496,169.11409,9.417871,166.69899,170.55687,4.0035453,172.0743,172.07031,-0.6577785,169.29332,,,
280,176.16032,6.8226767,184.00804,175.09677,-1.56045,178.50032,174.93614,-0.03514505,178.68974,176.00273,3.7207384,181.59062,176.22368,5.897352,183.10385,,,,,,,175.17189,-3.525019,172.31522,,,,,,,175.64096,-2.7605247,179.22148,,,,,,,172.7329,-5.702197,174.78561,,,,,,,175.71843,-2.1826196,179.30081,175.89775,-0.96661854,179.92099,176.23717,0.37656707,180.38582,172.13258,-5.1933227,172.02826,168.32205,-3.293382,165.76302,171.10767,-4.362982,169.75214,168.3112,-3.2029216,165.7807,165.78447,6.5331664,164.80716,171.08475,2.6944072,174.57042,170.64616,6.519189,174.48361,170.02005,8.147612,173.98378,174.69493,2.956788,174.72527,175.61499,6.3094583,175.905,175.45361,7.907567,176.01982,166.19983,9.167827,167.22507,167.56339,3.4238904,168.02464,169.48372,3.771316,166.81255,166.15247,8.055095,166.96889,169.495,8.272148,167.02794,169.04315,9.312966,166.81024,170.67764,3.953834,172.19582,172.14787,-0.33825114,169.43459,,,
281,176.39636,6.7700863,184.28366,175.15004,-1.5985746,178.57271,175.36632,-0.11672535,179.149,175.99817,3.686757,181.62674,176.20886,5.9205666,183.13992,,,,,,,175.15042,-3.6530128,172.38812,175.45195,-5.077072,174.29868,,,,,,,,,,170.22408,-4.2889113,173.96317,172.64941,-5.747627,174.70737,,,,,,,175.7278,-2.2284017,179.33209,176.15262,-0.86564034,180.21095,176.43675,0.34698808,180.7263,172.52509,-5.2330894,172.43202,168.18837,-3.251786,165.96991,171.17126,-4.4324193,169.833,168.28517,-3.2310593,165.81207,166.01024,7.553334,165.02213,171.10016,2.5867693,174.61502,170.65001,6.481721,174.47682,170.01543,8.11739,173.98045,174.74954,2.6960406,174.72255,175.6221,6.2751837,175.91098,175.46498,7.823333,176.09557,166.53996,8.965078,167.66228,168.17538,3.4127116,168.56639,169.62506,3.712701,167.02055,166.79759,7.966835,167.63165,169.56833,8.227081,167.10936,169.01999,9.309511,166.84857,170.71771,3.9226313,172.26746,172.26076,-0.6285819,169.50728,,,
282,176.43015,6.7461452,184.33755,175.2724,-1.6506451,178.84709,175.35887,-0.16113181,179.25894,176.07494,3.3881288,181.63773,176.2663,5.9849005,183.17235,,,,,,,175.43542,-3.6937912,172.67657,175.47093,-5.0791326,174.31757,,,,,,,,,,170.2399,-4.3394895,174.00383,172.64941,-5.747627,174.70737,,,,,,,175.71808,-2.244489,179.46686,176.18787,-0.8798466,180.31824,176.47867,0.30732262,180.79819,172.58098,-5.241148,172.52849,168.16846,-3.272249,166.00238,171.28021,-4.463551,169.95451,168.18837,-3.251786,165.96991,166.12817,7.6422877,165.13661,171.32974,2.5422087,174.97406,170.64806,6.423897,174.4682,170.0382,8.054392,173.93237,174.7428,2.6421297,174.753,175.6731,6.2707095,175.96223,175.43575,7.7298636,176.03917,166.60645,8.893744,167.75354,168.25937,3.8521473,168.64229,169.75357,3.8899071,167.13242,167.34196,7.6938396,168.19077,169.46916,8.115999,167.26416,169.0194,9.228518,167.0926,170.64644,3.8840873,172.39114,,,,,,
283,176.44083,6.7184424,184.34981,175.30878,-1.7278702,178.8908,175.36052,-0.17619821,179.31755,176.05202,3.3505476,181.68652,176.41151,5.963315,183.43355,,,,,,,175.48503,-3.6988,172.72546,175.7322,-5.041195,174.48999,,,,175.54974,-2.8191798,179.62236,,,,170.19572,-4.521922,174.27657,172.63734,-5.748761,174.72897,,,,,,,175.91272,-2.280886,179.69064,176.14401,-1.1068057,180.3279,176.36673,0.29934007,181.02174,172.65869,-5.248995,172.61156,168.45724,-3.303944,166.48825,171.18205,-4.4856844,170.12358,168.53365,-3.297515,166.3629,166.13174,7.661252,165.139,171.35506,2.537705,175.04482,170.74217,6.400766,174.59369,170.15164,8.010138,174.05074,174.75282,2.6347039,174.88472,175.67783,6.286261,175.9633,175.43704,7.687031,176.01543,166.80777,8.862721,167.95227,168.3079,3.7491534,168.77615,169.83336,3.866428,167.26933,,,,169.4408,8.033678,167.292,168.99596,9.228008,167.13141,170.66635,4.0243974,172.40927,,,,,,
284,176.6163,6.70443,184.53703,175.2873,-1.7465401,179.04475,175.34128,-0.39737517,179.32274,176.2337,3.3222892,181.89746,176.51974,5.9972925,183.56404,,,,,,,175.67906,-3.7014089,172.90904,175.77586,-5.03975,174.53331,,,,175.71634,-2.9021142,179.87274,,,,170.25978,-4.5630536,174.4232,172.6831,-5.86926,174.88849,,,,,,,175.88849,-2.3349876,180.08945,176.33078,-1.1540095,180.53905,176.40741,0.32814372,181.16943,172.81714,-5.27141,172.86646,168.40543,-3.3307843,166.73538,171.368,-4.4969983,170.325,168.59474,-3.3148634,166.42455,166.30898,7.6990824,165.33156,171.3955,2.4892356,175.10686,170.92654,6.377957,174.78339,170.33331,7.9764037,174.23853,174.94006,2.616442,175.07248,175.67877,6.367618,175.99724,175.52463,7.7334347,176.05147,167.48235,8.818597,168.63507,168.65468,3.696498,169.12523,169.80528,3.77047,167.3025,,,,169.38503,7.9764786,167.24272,168.86212,9.250497,167.00711,170.67429,4.0470886,172.46645,172.32451,-0.6605187,169.9072,,,
285,176.62495,6.6906962,184.5199,175.45554,-1.748291,179.33653,175.32684,-0.45908183,179.58504,176.34982,3.3100188,182.02055,176.66225,5.9821873,183.72986,,,,,,,175.99335,-3.5316699,172.70128,176.0969,-5.0752597,174.85245,,,,175.69998,-2.9704208,179.9443,,,,170.31927,-4.5886893,174.58728,173.13515,-5.920483,175.46327,,,,,,,176.00279,-2.3745298,180.31284,176.44426,-1.1930567,180.67163,176.47722,0.35545817,181.36668,172.80879,-5.281756,172.93454,168.46072,-3.338498,166.92892,171.35985,-4.508079,170.43336,168.64883,-3.3226573,166.61954,166.55817,7.705974,165.39516,171.47542,2.4220586,175.21706,170.93208,6.419863,174.8923,170.36493,7.904753,174.3073,174.94424,2.5636482,175.13576,175.68153,6.4107056,176.01572,,,,168.2555,8.866686,169.1424,168.80774,3.525423,169.30316,169.76689,3.7502015,167.51656,,,,169.31471,7.832588,167.3152,168.80775,9.243453,167.09697,170.7909,4.0273366,172.58163,,,,,,
286,176.66733,6.682891,184.44978,175.52415,-1.7629949,179.52138,175.3988,-0.7387036,179.71294,176.41692,3.544044,182.2498,176.75246,5.9698205,183.89178,,,,,,,176.11394,-3.517192,172.7847,176.1784,-5.0890775,175.00008,,,,175.78189,-3.0025353,180.10872,,,,170.37715,-4.678446,174.61215,173.12692,-5.9115996,175.53989,,,,,,,176.12616,-2.4116971,180.52048,176.46022,-1.2342288,180.80652,176.48358,0.34848177,181.37517,172.81102,-5.278857,172.98128,168.62921,-3.3362193,167.15193,171.3534,-4.4999523,170.49158,168.81909,-3.3202055,166.83867,166.70596,7.752474,165.5586,171.56415,2.4098978,175.39246,171.02214,6.396399,175.0052,170.4108,7.749888,174.44505,,,,175.61057,6.4081106,176.13582,175.38109,7.67556,175.88649,168.64337,8.839933,169.53442,168.83842,3.4750812,169.62108,169.79266,3.5884953,167.49495,168.79744,7.6089325,169.59729,169.0342,7.80537,167.5724,168.5977,9.172834,167.42712,170.97943,3.9885285,172.85527,,,,,,
287,176.68729,6.68974,184.4124,175.5758,-1.7758448,179.69336,175.36198,-0.75619817,179.7874,176.5609,3.5352063,182.44371,176.8084,5.990587,183.95566,176.14862,-3.0824358,179.70413,,,,176.1504,-3.5158312,172.77547,176.1794,-5.175895,175.02261,,,,176.07582,-3.0200615,180.44379,,,,170.47511,-4.667073,174.83119,173.20285,-5.793998,175.63335,,,,,,,176.12189,-2.701817,180.52647,176.41528,-1.2741052,180.9871,176.66353,0.2382626,181.59775,172.83446,-5.2955484,173.21971,168.64523,-3.2179217,167.19478,171.4491,-4.50962,170.6041,168.78212,-3.2065375,166.96889,166.64139,7.840138,165.69188,171.52422,2.095776,175.3763,171.14131,6.374354,175.12816,170.7434,7.5978603,174.81244,,,,175.56929,6.3787866,176.11287,175.36292,7.591938,176.04488,169.11555,8.806832,170.01164,168.99103,2.944249,169.93968,169.82304,3.44044,167.64674,169.02483,7.5922904,169.84116,169.02365,7.826764,167.59895,168.57553,9.167476,167.45021,170.99117,3.9978118,172.87024,172.53642,-0.3106279,170.3856,,,
